name,code,period,low,medium,high,extreme
Adams,HYLA00000651,2019,46.24431169091333,18.4044885191582,22.40412102935046,12.947078760578025
Adams,HYLA00000651,2020,48.16124489076512,15.40486559160031,20.096682127014144,16.33720739062045
Adams,HYLA00000651,2021,44.068829976350486,16.116394048601272,20.812654486756838,19.002121488291404
Adjuntas,GLWD00000770,2017,99.93551246959998,0.0198288453462925,0.0099241522341601,0.0347345328195606
Adjuntas,GLWD00000770,2018,99.3006134611288,0.5307455201385856,0.1190349975342889,0.0496060211983063
Adjuntas,GLWD00000770,2019,95.143292743416,3.254708117892697,1.2697106057287535,0.3322885329625634
Adjuntas,GLWD00000770,2020,88.33537760181626,7.743648732238843,3.4880897443934296,0.4328839215514486
Adjuntas,GLWD00000770,2021,41.22510256358905,19.67048152457275,27.204923505719258,11.899492406118936
Afrera,GLWD00001584,2017,74.18794079666236,19.186450779775505,3.511473130028807,3.114135293533326
Afrera,GLWD00001584,2018,93.75248311481924,4.012713547874454,1.966626936829559,0.268176400476758
Afrera,GLWD00001584,2019,97.95887961859356,1.335915772745332,0.0645609852999602,0.6406436233611442
Afrera,GLWD00001584,2020,98.1145203170192,1.5611832991953618,0.2904740615501222,0.0338223222352881
Afrera,GLWD00001584,2021,98.13267707930208,1.4393453077492258,0.3844353264025496,0.0435422865461416
Agata,HYLA00001055,2017,55.40468943777023,11.264863258757336,10.0104241430828,23.32002316038963
Agata,HYLA00001055,2018,62.348485924369,5.06999648508647,9.936287754254291,22.64522983629024
Agata,HYLA00001055,2019,8.195900691847639,23.381336316886674,48.4842806748841,19.93848231638157
Agata,HYLA00001055,2020,39.69773359264308,19.46053361643396,21.482677060783253,19.3590557301397
Agata,HYLA00001055,2021,22.33031126798651,17.21661021050085,28.868344458518955,31.584734062993697
Agata,HYLA00011659,2017,62.18505944773546,6.494932537602688,2.626839381874865,28.69316863278699
Agata,HYLA00011659,2018,69.32335520162286,5.363449468082607,6.496094634952476,18.81710069534204
Agata,HYLA00011659,2019,28.37144496352758,23.21631195985757,22.85058601753955,25.561657059075305
Agata,HYLA00011659,2020,75.14142851277363,7.960519621476781,6.34451253800138,10.55353932774819
Agata,HYLA00011659,2021,45.22333813079953,11.49718353950625,13.607707710269793,29.67177061942442
Agua Milpa,HYLA00009712,2017,92.46575342465754,2.945205479452055,2.602739726027397,1.9863013698630136
Agua Milpa,HYLA00009712,2018,81.77441540577718,8.803301237964236,6.121045392022008,3.3012379642365888
Agua Milpa,HYLA00009712,2019,93.4131736526946,1.8629407850964737,2.9940119760479043,1.7298735861610113
Agua Milpa,HYLA00009712,2020,90.05848344829128,3.772182414786044,3.0415857496819125,3.127748387240787
Agua Milpa,HYLA00009712,2021,90.96191382038327,2.516690031960114,3.160174721306893,3.3612214263497395
Agua-Vermelha,GLWD00000494,2017,85.8784188041501,4.487173543814301,4.303184189410469,5.331223462625141
Agua-Vermelha,GLWD00000494,2018,82.72242775652111,5.795198058567453,4.955709949848027,6.526664235063391
Agua-Vermelha,GLWD00000494,2019,70.60834613193657,9.172748295997106,9.019698449671496,11.199207122394842
